Source,Target,Type,Label,Weight
186654805,362505083,Undirected,,1
186654805,379252229,Undirected,,1
186654805,382249570,Undirected,,1
186654805,382723966,Undirected,,1
186654805,393419058,Undirected,,1
186654805,401126703,Undirected,,1
186654805,408166126,Undirected,,1
186654805,413356961,Undirected,,1
186654805,430189517,Undirected,,1
186654805,432176928,Undirected,,1
186654805,452596075,Undirected,,1
186654805,456901984,Undirected,,1
186654805,459135541,Undirected,,1
186654805,528644422,Undirected,,1
186654805,554426789,Undirected,,1
186654805,568160854,Undirected,,1
186654805,627433378,Undirected,,1
186654805,717478208,Undirected,,1
186654805,765316410,Undirected,,1
186654805,774978674,Undirected,,1
186654805,791499395,Undirected,,1
186654805,796492669,Undirected,,1
186654805,814913686,Undirected,,1
158270212,6255663,Undirected,,1
158270212,15005794,Undirected,,1
158270212,22653669,Undirected,,1
158270212,27894503,Undirected,,1
158270212,40466156,Undirected,,1
158270212,41577139,Undirected,,1
158270212,48160044,Undirected,,1
158270212,54217308,Undirected,,1
158270212,60142098,Undirected,,1
158270212,66782674,Undirected,,1
158270212,69128128,Undirected,,1
158270212,72368463,Undirected,,1
158270212,78362161,Undirected,,1
158270212,82016704,Undirected,,1
158270212,83438679,Undirected,,1
158270212,90425049,Undirected,,1
158270212,100550252,Undirected,,1
158270212,104302118,Undirected,,1
158270212,108854374,Undirected,,1
158270212,124626894,Undirected,,1
158270212,129524378,Undirected,,1
158270212,138921026,Undirected,,1
158270212,139286685,Undirected,,1
158270212,142401755,Undirected,,1
158270212,142674227,Undirected,,1
158270212,145370617,Undirected,,1
158270212,145907874,Undirected,,1
158270212,146163571,Undirected,,1
158270212,154758371,Undirected,,1
158270212,158959068,Undirected,,1
158270212,159823334,Undirected,,1
158270212,160488749,Undirected,,1
158270212,161002566,Undirected,,1
158270212,161244118,Undirected,,1
158270212,161494793,Undirected,,1
158270212,163672534,Undirected,,1
158270212,166434795,Undirected,,1
158270212,166957369,Undirected,,1
158270212,172467113,Undirected,,1
158270212,172534321,Undirected,,1
158270212,173101916,Undirected,,1
158270212,174326837,Undirected,,1
158270212,174906916,Undirected,,1
158270212,181121927,Undirected,,1
158270212,185018117,Undirected,,1
158270212,188068704,Undirected,,1
158270212,191336051,Undirected,,1
158270212,195267566,Undirected,,1
158270212,202588677,Undirected,,1
158270212,202665348,Undirected,,1
158270212,205418342,Undirected,,1
158270212,207621394,Undirected,,1
158270212,208333649,Undirected,,1
158270212,212215736,Undirected,,1
158270212,218531122,Undirected,,1
158270212,222585546,Undirected,,1
158270212,239938636,Undirected,,1
158270212,240355209,Undirected,,1
158270212,255046200,Undirected,,1
158270212,258251243,Undirected,,1
158270212,259106289,Undirected,,1
158270212,269348155,Undirected,,1
158270212,275312090,Undirected,,1
158270212,276819861,Undirected,,1
158270212,277534263,Undirected,,1
158270212,286303713,Undirected,,1
158270212,298201780,Undirected,,1
158270212,304295874,Undirected,,1
158270212,308073859,Undirected,,1
158270212,313777378,Undirected,,1
158270212,331532852,Undirected,,1
158270212,350830165,Undirected,,1
158270212,370148789,Undirected,,1
158270212,377980905,Undirected,,1
158270212,379717438,Undirected,,1
158270212,387175311,Undirected,,1
158270212,392640220,Undirected,,1
158270212,407140338,Undirected,,1
158270212,432814228,Undirected,,1
158270212,443581244,Undirected,,1
158270212,558262177,Undirected,,1
158270212,642149549,Undirected,,1
158270212,673688862,Undirected,,1
444865919,10909975,Undirected,,1
444865919,13859264,Undirected,,1
444865919,30306006,Undirected,,1
444865919,49729825,Undirected,,1
444865919,57902198,Undirected,,1
444865919,58986147,Undirected,,1
444865919,59101749,Undirected,,1
444865919,62982404,Undirected,,1
444865919,63224615,Undirected,,1
444865919,63683201,Undirected,,1
444865919,94972822,Undirected,,1
444865919,95370881,Undirected,,1
444865919,96392631,Undirected,,1
444865919,98950794,Undirected,,1
444865919,109348155,Undirected,,1
444865919,116307342,Undirected,,1
444865919,119253802,Undirected,,1
444865919,130474135,Undirected,,1
444865919,131661784,Undirected,,1
444865919,133487489,Undirected,,1
444865919,134242558,Undirected,,1
444865919,134476094,Undirected,,1
444865919,134507457,Undirected,,1
444865919,135906454,Undirected,,1
444865919,137428062,Undirected,,1
444865919,137688013,Undirected,,1
444865919,139257695,Undirected,,1
444865919,139302694,Undirected,,1
444865919,139378291,Undirected,,1
444865919,140274428,Undirected,,1
444865919,141542141,Undirected,,1
444865919,142732197,Undirected,,1
444865919,144942963,Undirected,,1
444865919,152556841,Undirected,,1
444865919,153482061,Undirected,,1
444865919,153610442,Undirected,,1
444865919,153870650,Undirected,,1
444865919,153937954,Undirected,,1
444865919,154581870,Undirected,,1
444865919,154693789,Undirected,,1
444865919,158492503,Undirected,,1
444865919,160768272,Undirected,,1
444865919,161910776,Undirected,,1
444865919,162063313,Undirected,,1
444865919,162864426,Undirected,,1
444865919,163855343,Undirected,,1
444865919,164208333,Undirected,,1
444865919,166338503,Undirected,,1
444865919,167288257,Undirected,,1
444865919,167864592,Undirected,,1
444865919,168538351,Undirected,,1
444865919,171724690,Undirected,,1
444865919,174490002,Undirected,,1
444865919,176854027,Undirected,,1
444865919,181075741,Undirected,,1
444865919,181338329,Undirected,,1
444865919,185589751,Undirected,,1
444865919,188891181,Undirected,,1
444865919,195277933,Undirected,,1
444865919,206088665,Undirected,,1
444865919,211284169,Undirected,,1
444865919,212775910,Undirected,,1
444865919,217335856,Undirected,,1
444865919,227785553,Undirected,,1
444865919,229600694,Undirected,,1
444865919,234052401,Undirected,,1
444865919,237978456,Undirected,,1
444865919,243993533,Undirected,,1
444865919,250027286,Undirected,,1
444865919,263555440,Undirected,,1
444865919,276729123,Undirected,,1
444865919,294365093,Undirected,,1
444865919,298437168,Undirected,,1
444865919,306272252,Undirected,,1
444865919,307195637,Undirected,,1
444865919,308957929,Undirected,,1
444865919,309043718,Undirected,,1
444865919,334985989,Undirected,,1
444865919,372563840,Undirected,,1
444865919,376021666,Undirected,,1
444865919,401913289,Undirected,,1
444865919,408580205,Undirected,,1
444865919,408580887,Undirected,,1
444865919,408661627,Undirected,,1
444865919,412137113,Undirected,,1
444865919,430408489,Undirected,,1
444865919,430520623,Undirected,,1
444865919,450200419,Undirected,,1
444865919,463022466,Undirected,,1
444865919,464106083,Undirected,,1
444865919,485473616,Undirected,,1
444865919,489217891,Undirected,,1
444865919,505820708,Undirected,,1
444865919,509164642,Undirected,,1
444865919,517049756,Undirected,,1
444865919,524442503,Undirected,,1
444865919,526480448,Undirected,,1
444865919,533284082,Undirected,,1
444865919,557032651,Undirected,,1
444865919,559647587,Undirected,,1
444865919,560681772,Undirected,,1
142251641,16027025,Undirected,,1
142251641,41748755,Undirected,,1
142251641,44771872,Undirected,,1
142251641,54205289,Undirected,,1
142251641,72208549,Undirected,,1
142251641,78305324,Undirected,,1
142251641,88670047,Undirected,,1
142251641,95245264,Undirected,,1
142251641,106817575,Undirected,,1
142251641,122199924,Undirected,,1
142251641,137743675,Undirected,,1
142251641,147578880,Undirected,,1
142251641,155030067,Undirected,,1
142251641,155192718,Undirected,,1
142251641,159750222,Undirected,,1
142251641,167063631,Undirected,,1
142251641,172157798,Undirected,,1
142251641,176167582,Undirected,,1
142251641,192805032,Undirected,,1
142251641,198942020,Undirected,,1
142251641,201169138,Undirected,,1
142251641,201194175,Undirected,,1
142251641,206322007,Undirected,,1
142251641,209302115,Undirected,,1
142251641,213767147,Undirected,,1
142251641,215155693,Undirected,,1
142251641,215210391,Undirected,,1
142251641,217930952,Undirected,,1
142251641,223436308,Undirected,,1
142251641,226735445,Undirected,,1
142251641,231155357,Undirected,,1
142251641,263451847,Undirected,,1
142251641,267181524,Undirected,,1
142251641,270222820,Undirected,,1
142251641,293085930,Undirected,,1
142251641,293364728,Undirected,,1
142251641,295897620,Undirected,,1
142251641,306927097,Undirected,,1
142251641,327238980,Undirected,,1
142251641,337806518,Undirected,,1
142251641,341422829,Undirected,,1
142251641,344389197,Undirected,,1
142251641,349511213,Undirected,,1
142251641,352772477,Undirected,,1
142251641,392557336,Undirected,,1
142251641,458988725,Undirected,,1
142251641,468610826,Undirected,,1
142251641,476432271,Undirected,,1
142251641,477643407,Undirected,,1
142251641,541832667,Undirected,,1
142251641,560076048,Undirected,,1
142251641,577207884,Undirected,,1
142251641,643528756,Undirected,,1
455738115,79447,Undirected,,1
455738115,4055454,Undirected,,1
455738115,6084450,Undirected,,1
455738115,7045475,Undirected,,1
455738115,12639132,Undirected,,1
455738115,33704838,Undirected,,1
455738115,38060095,Undirected,,1
455738115,44055021,Undirected,,1
455738115,76557194,Undirected,,1
455738115,83100792,Undirected,,1
455738115,84366923,Undirected,,1
455738115,85650167,Undirected,,1
455738115,86244180,Undirected,,1
455738115,95506682,Undirected,,1
455738115,104507745,Undirected,,1
455738115,116173722,Undirected,,1
455738115,119690859,Undirected,,1
455738115,131852592,Undirected,,1
455738115,134154469,Undirected,,1
455738115,137966954,Undirected,,1
455738115,138070406,Undirected,,1
455738115,139526196,Undirected,,1
455738115,141067647,Undirected,,1
455738115,147247492,Undirected,,1
455738115,155474545,Undirected,,1
455738115,157014688,Undirected,,1
455738115,157246919,Undirected,,1
455738115,159312047,Undirected,,1
455738115,159823334,Undirected,,1
455738115,163209389,Undirected,,1
455738115,170593451,Undirected,,1
455738115,173307398,Undirected,,1
455738115,173852181,Undirected,,1
455738115,174252713,Undirected,,1
455738115,174629751,Undirected,,1
455738115,176117652,Undirected,,1
455738115,177889552,Undirected,,1
455738115,179470473,Undirected,,1
455738115,181618432,Undirected,,1
455738115,181755918,Undirected,,1
455738115,182022463,Undirected,,1
455738115,183164574,Undirected,,1
455738115,187223270,Undirected,,1
455738115,188695511,Undirected,,1
455738115,191826633,Undirected,,1
455738115,192027816,Undirected,,1
455738115,192089238,Undirected,,1
455738115,193318440,Undirected,,1
455738115,199072272,Undirected,,1
455738115,211318545,Undirected,,1
455738115,214754252,Undirected,,1
455738115,217170869,Undirected,,1
455738115,219404806,Undirected,,1
455738115,219637027,Undirected,,1
455738115,224962863,Undirected,,1
455738115,229007906,Undirected,,1
455738115,231430172,Undirected,,1
455738115,231975013,Undirected,,1
455738115,237206305,Undirected,,1
455738115,240755995,Undirected,,1
455738115,240774493,Undirected,,1
455738115,240894907,Undirected,,1
455738115,247014223,Undirected,,1
455738115,247955086,Undirected,,1
455738115,248452475,Undirected,,1
455738115,249759181,Undirected,,1
455738115,251335712,Undirected,,1
455738115,256741499,Undirected,,1
455738115,258251243,Undirected,,1
455738115,260516994,Undirected,,1
455738115,266530827,Undirected,,1
455738115,268814873,Undirected,,1
455738115,269969500,Undirected,,1
455738115,273044801,Undirected,,1
455738115,283262922,Undirected,,1
455738115,287053259,Undirected,,1
455738115,290545125,Undirected,,1
455738115,290935252,Undirected,,1
455738115,293106287,Undirected,,1
455738115,297551454,Undirected,,1
455738115,306798043,Undirected,,1
455738115,327168476,Undirected,,1
455738115,327954205,Undirected,,1
455738115,360694987,Undirected,,1
455738115,369664123,Undirected,,1
455738115,370971887,Undirected,,1
455738115,371879905,Undirected,,1
455738115,375093914,Undirected,,1
455738115,376097872,Undirected,,1
455738115,399765404,Undirected,,1
455738115,407485610,Undirected,,1
455738115,408905961,Undirected,,1
455738115,420429328,Undirected,,1
455738115,425425441,Undirected,,1
455738115,428944197,Undirected,,1
455738115,432551669,Undirected,,1
455738115,436853573,Undirected,,1
455738115,438723531,Undirected,,1
455738115,442928654,Undirected,,1
455738115,447965072,Undirected,,1
455738115,454194505,Undirected,,1
455738115,454674672,Undirected,,1
455738115,464720141,Undirected,,1
455738115,475276574,Undirected,,1
455738115,498823881,Undirected,,1
455738115,509399003,Undirected,,1
455738115,517822020,Undirected,,1
455738115,519426139,Undirected,,1
455738115,527547622,Undirected,,1
455738115,528672885,Undirected,,1
455738115,534226522,Undirected,,1
455738115,534831777,Undirected,,1
455738115,546353264,Undirected,,1
455738115,564101408,Undirected,,1
455738115,570375304,Undirected,,1
455738115,600553901,Undirected,,1
455738115,617601310,Undirected,,1
455738115,650480940,Undirected,,1
455738115,692074506,Undirected,,1
455738115,716482689,Undirected,,1
455738115,729736852,Undirected,,1
455738115,866672352,Undirected,,1
42856356,958674,Undirected,,1
42856356,23818823,Undirected,,1
42856356,27779680,Undirected,,1
42856356,29093195,Undirected,,1
42856356,39838662,Undirected,,1
42856356,48592247,Undirected,,1
42856356,51814079,Undirected,,1
42856356,52365031,Undirected,,1
42856356,55460046,Undirected,,1
42856356,57470395,Undirected,,1
42856356,60145624,Undirected,,1
42856356,64471468,Undirected,,1
42856356,84364545,Undirected,,1
42856356,92779468,Undirected,,1
42856356,95183681,Undirected,,1
42856356,95769662,Undirected,,1
42856356,105830258,Undirected,,1
42856356,132605424,Undirected,,1
42856356,135380920,Undirected,,1
42856356,137259718,Undirected,,1
42856356,139832339,Undirected,,1
42856356,141537718,Undirected,,1
42856356,142756749,Undirected,,1
42856356,148197511,Undirected,,1
42856356,151504054,Undirected,,1
42856356,152746850,Undirected,,1
42856356,153450377,Undirected,,1
42856356,154880171,Undirected,,1
42856356,155369619,Undirected,,1
42856356,156403634,Undirected,,1
42856356,157468873,Undirected,,1
42856356,158563419,Undirected,,1
42856356,159968980,Undirected,,1
42856356,161298282,Undirected,,1
42856356,161466889,Undirected,,1
42856356,161468248,Undirected,,1
42856356,161536808,Undirected,,1
42856356,161608549,Undirected,,1
42856356,164278060,Undirected,,1
42856356,164489211,Undirected,,1
42856356,165628373,Undirected,,1
42856356,166628898,Undirected,,1
42856356,169929405,Undirected,,1
42856356,172460905,Undirected,,1
42856356,172612848,Undirected,,1
42856356,175990635,Undirected,,1
42856356,176344667,Undirected,,1
42856356,178128222,Undirected,,1
42856356,181224235,Undirected,,1
42856356,184647023,Undirected,,1
42856356,184732468,Undirected,,1
42856356,184852256,Undirected,,1
42856356,185688609,Undirected,,1
42856356,186822788,Undirected,,1
42856356,187764854,Undirected,,1
42856356,188538043,Undirected,,1
42856356,191271051,Undirected,,1
42856356,193104654,Undirected,,1
42856356,196119257,Undirected,,1
42856356,198583642,Undirected,,1
42856356,201220318,Undirected,,1
42856356,203002128,Undirected,,1
42856356,204225760,Undirected,,1
42856356,208364868,Undirected,,1
42856356,210063153,Undirected,,1
42856356,213349290,Undirected,,1
42856356,215582452,Undirected,,1
42856356,220479415,Undirected,,1
42856356,222382111,Undirected,,1
42856356,223820369,Undirected,,1
42856356,229400041,Undirected,,1
42856356,230011162,Undirected,,1
42856356,233535139,Undirected,,1
42856356,237531504,Undirected,,1
42856356,241767939,Undirected,,1
42856356,250033331,Undirected,,1
42856356,250102053,Undirected,,1
42856356,250838217,Undirected,,1
42856356,257306394,Undirected,,1
42856356,261935895,Undirected,,1
42856356,264796371,Undirected,,1
42856356,264988991,Undirected,,1
